call_id,incident_id,latitude,longitude,reported_type,timestamp,caller,confidence,hash_key
CALL00729,INC0169,12.92702,77.551652,fire,2025-12-11 15:47:33,+918468654299,0.82,12.927_77.552|fire
CALL00730,INC0166,12.913419,77.551553,medical,2025-12-10 09:00:50,+917182300350,0.86,12.913_77.552|medical
CALL00731,INC0049,12.985445,77.623324,medical,2025-12-10 19:10:05,+916760073107,0.51,12.985_77.623|medical
CALL00732,INC0005,13.053024,77.696131,medical,2025-12-12 18:09:12,+918898974461,0.96,13.053_77.696|medical
CALL00733,INC0122,13.044485,77.541984,fire,2025-12-12 01:32:12,+918558101596,0.79,13.044_77.542|fire
CALL00734,INC0178,13.050058,77.532959,medical,2025-12-11 00:18:40,+916473750955,0.56,13.05_77.533|medical
CALL00735,INC0119,13.03708,77.676529,police,2025-12-10 09:25:45,+919444472915,0.81,13.037_77.677|police
CALL00736,INC0061,13.017022,77.643097,medical,2025-12-11 21:49:20,+917683213264,0.59,13.017_77.643|medical
CALL00737,INC0138,12.958774,77.69233,medical,2025-12-12 00:56:40,+918988604967,0.83,12.959_77.692|medical
CALL00738,INC0181,12.962572,77.535591,medical,2025-12-10 15:10:30,+919522150272,0.57,12.963_77.536|medical
CALL00739,INC0005,13.05312,77.696846,fire,2025-12-12 20:58:03,+917833692795,0.85,13.053_77.697|fire
CALL00740,INC0036,13.071042,77.547603,medical,2025-12-11 10:18:40,+917224208896,0.59,13.071_77.548|medical
CALL00741,INC0105,12.961149,77.696701,police,2025-12-11 02:19:09,+916070179008,0.56,12.961_77.697|police
CALL00742,INC0072,12.951027,77.56764,medical,2025-12-11 02:45:22,+918807468327,0.91,12.951_77.568|medical
CALL00743,INC0001,13.011236,77.629457,medical,2025-12-12 08:17:42,+918195577989,0.76,13.011_77.629|medical
CALL00744,INC0145,13.07269,77.681792,fire,2025-12-11 01:21:36,+919203668536,0.89,13.073_77.682|fire
CALL00745,INC0183,13.007342,77.567277,medical,2025-12-12 14:25:35,+916445622867,0.9,13.007_77.567|medical
CALL00746,INC0096,13.038474,77.528078,fire,2025-12-11 20:53:08,+917952380554,0.58,13.038_77.528|fire
CALL00747,INC0113,12.923376,77.655898,medical,2025-12-11 02:03:09,+919280548746,0.92,12.923_77.656|medical
CALL00748,INC0052,12.951802,77.522927,fire,2025-12-11 20:09:12,+916488486438,0.91,12.952_77.523|fire
CALL00749,INC0137,12.986484,77.60056,medical,2025-12-10 09:52:21,+918865294490,0.64,12.986_77.601|medical
CALL00750,INC0020,12.905602,77.566385,police,2025-12-11 12:07:30,+919401460117,0.64,12.906_77.566|police
CALL00751,INC0019,13.012105,77.631036,police,2025-12-10 13:37:57,+919374449380,0.77,13.012_77.631|police
CALL00752,INC0168,13.044031,77.527527,fire,2025-12-10 22:12:16,+916733788124,0.68,13.044_77.528|fire
CALL00753,INC0149,13.057414,77.571247,fire,2025-12-10 22:51:03,+919412693979,0.96,13.057_77.571|fire
CALL00754,INC0169,12.926503,77.551683,fire,2025-12-12 11:43:58,+918418422713,0.81,12.927_77.552|fire
CALL00755,INC0078,12.908867,77.633502,police,2025-12-10 10:05:50,+918014134512,0.69,12.909_77.634|police
CALL00756,INC0026,12.899845,77.681291,police,2025-12-12 15:51:36,+918396554394,0.84,12.9_77.681|police
CALL00757,INC0190,13.077402,77.513973,medical,2025-12-10 18:18:13,+917048076185,0.83,13.077_77.514|medical
CALL00758,INC0161,12.987969,77.685202,fire,2025-12-10 21:15:54,+917311317729,0.86,12.988_77.685|fire
CALL00759,INC0113,12.923144,77.656043,medical,2025-12-11 06:20:54,+916209866398,0.71,12.923_77.656|medical
CALL00760,INC0139,12.911346,77.619144,police,2025-12-12 02:13:20,+919267666367,0.91,12.911_77.619|police
CALL00761,INC0130,12.929099,77.684457,medical,2025-12-11 22:53:44,+919216627891,0.74,12.929_77.684|medical
CALL00762,INC0180,13.008894,77.522702,medical,2025-12-11 19:20:54,+916862245128,0.76,13.009_77.523|medical
CALL00763,INC0076,13.034805,77.500049,police,2025-12-10 09:16:18,+917166991322,0.68,13.035_77.5|police
CALL00764,INC0056,12.911976,77.665129,police,2025-12-10 16:29:20,+919478163268,0.99,12.912_77.665|police
CALL00765,INC0110,12.960175,77.630381,medical,2025-12-12 05:54:00,+917263423051,0.8,12.96_77.63|medical
CALL00766,INC0177,12.980944,77.537712,fire,2025-12-11 15:29:28,+919242095524,0.79,12.981_77.538|fire
CALL00767,INC0028,13.014406,77.600859,medical,2025-12-12 09:00:10,+916989336545,0.94,13.014_77.601|medical
CALL00768,INC0123,12.967332,77.5265,police,2025-12-10 16:32:00,+916346448495,0.83,12.967_77.526|police
CALL00769,INC0080,12.934064,77.646062,police,2025-12-11 23:18:16,+917694699042,0.59,12.934_77.646|police
CALL00770,INC0164,13.068083,77.631079,fire,2025-12-10 11:25:20,+919683120658,0.66,13.068_77.631|fire
CALL00771,INC0108,12.92644,77.523589,fire,2025-12-10 13:59:48,+919366589322,0.68,12.926_77.524|fire
CALL00772,INC0079,12.961282,77.631352,fire,2025-12-12 05:27:44,+917510670529,0.95,12.961_77.631|fire
CALL00773,INC0188,12.9619,77.598879,police,2025-12-12 16:41:12,+919940035149,0.97,12.962_77.599|police
CALL00774,INC0156,12.94541,77.569902,fire,2025-12-10 21:32:42,+917198284350,0.74,12.945_77.57|fire
CALL00775,INC0198,13.016536,77.575679,medical,2025-12-11 02:17:55,+919358637820,0.85,13.017_77.576|medical
CALL00776,INC0152,12.917975,77.584849,medical,2025-12-12 13:53:20,+917353866866,0.64,12.918_77.585|medical
CALL00777,INC0130,12.928834,77.684103,medical,2025-12-11 17:27:15,+919642011894,0.96,12.929_77.684|medical
CALL00778,INC0012,12.939919,77.524607,police,2025-12-12 01:16:38,+919178807688,0.97,12.94_77.525|police
CALL00779,INC0140,12.918592,77.666866,medical,2025-12-10 10:48:47,+917161906860,0.9,12.919_77.667|medical
CALL00780,INC0062,13.012482,77.632854,medical,2025-12-10 13:25:00,+918608771732,0.5,13.012_77.633|medical
CALL00781,INC0095,12.90338,77.694442,fire,2025-12-11 09:09:56,+916250858258,0.75,12.903_77.694|fire
CALL00782,INC0163,13.004735,77.690751,medical,2025-12-12 17:20:48,+919080690339,0.98,13.005_77.691|medical
CALL00783,INC0121,12.9904,77.681594,fire,2025-12-11 11:37:21,+916023066815,0.61,12.99_77.682|fire
CALL00784,INC0191,12.932959,77.663602,fire,2025-12-12 07:41:36,+917483320273,0.86,12.933_77.664|fire
CALL00785,INC0051,13.093075,77.681393,fire,2025-12-12 17:34:00,+916175336380,0.9,13.093_77.681|fire
CALL00786,INC0026,12.899936,77.681631,police,2025-12-10 18:41:54,+917981939731,0.75,12.9_77.682|police
CALL00787,INC0165,12.922107,77.699004,fire,2025-12-12 12:14:53,+917842339566,0.5,12.922_77.699|fire
CALL00788,INC0151,13.005984,77.59673,medical,2025-12-12 01:09:04,+918372094607,0.57,13.006_77.597|medical
CALL00789,INC0036,13.071153,77.547846,medical,2025-12-12 12:49:09,+919481278680,0.56,13.071_77.548|medical
CALL00790,INC0165,12.921906,77.699121,fire,2025-12-10 18:18:50,+918217092042,0.77,12.922_77.699|fire
CALL00791,INC0121,12.990614,77.681691,fire,2025-12-12 19:06:19,+917761386061,0.88,12.991_77.682|fire
CALL00792,INC0109,13.088177,77.509122,medical,2025-12-12 21:49:12,+916757496575,0.52,13.088_77.509|medical
CALL00793,INC0158,13.017428,77.636978,police,2025-12-10 23:38:23,+916872835891,0.58,13.017_77.637|police
CALL00794,INC0148,12.954091,77.559972,police,2025-12-11 18:37:38,+918166480478,0.67,12.954_77.56|police
CALL00795,INC0149,13.057349,77.570899,medical,2025-12-10 21:01:45,+917274981232,0.72,13.057_77.571|medical
CALL00796,INC0174,13.051752,77.601314,medical,2025-12-12 23:14:16,+917792252772,0.62,13.052_77.601|medical
CALL00797,INC0144,13.035787,77.694159,police,2025-12-12 12:54:43,+919547772655,0.58,13.036_77.694|police
CALL00798,INC0178,13.0506,77.533207,police,2025-12-12 10:19:06,+918710645970,0.54,13.051_77.533|police
CALL00799,INC0111,13.040699,77.541075,police,2025-12-11 23:57:00,+916767752522,0.55,13.041_77.541|police
CALL00800,INC0143,13.059629,77.549705,fire,2025-12-11 06:13:20,+916347625982,0.79,13.06_77.55|fire
CALL00801,INC0005,13.053539,77.696847,medical,2025-12-12 06:03:27,+917153621041,0.84,13.054_77.697|medical
CALL00802,INC0084,12.994034,77.536733,fire,2025-12-11 00:02:24,+918173775265,0.81,12.994_77.537|fire
CALL00803,INC0027,13.009539,77.617985,police,2025-12-10 21:23:00,+918132074387,0.89,13.01_77.618|police
CALL00804,INC0079,12.961368,77.631368,fire,2025-12-11 18:37:00,+919223033406,0.97,12.961_77.631|fire
CALL00805,INC0049,12.985208,77.623463,medical,2025-12-12 17:54:55,+919959535818,0.89,12.985_77.623|medical
CALL00806,INC0108,12.927037,77.524052,fire,2025-12-12 20:27:00,+916600154404,0.68,12.927_77.524|fire
CALL00807,INC0008,13.053994,77.505684,fire,2025-12-10 23:28:03,+918165466881,0.71,13.054_77.506|fire
CALL00808,INC0033,13.070998,77.692146,fire,2025-12-11 07:20:32,+919651191896,0.55,13.071_77.692|fire
CALL00809,INC0113,12.923588,77.655732,medical,2025-12-10 23:43:50,+919760991282,0.79,12.924_77.656|medical
CALL00810,INC0006,12.981938,77.622509,police,2025-12-11 03:48:00,+919580370529,0.72,12.982_77.623|police
CALL00811,INC0138,12.959379,77.692259,medical,2025-12-11 06:45:11,+916289232439,0.66,12.959_77.692|medical
CALL00812,INC0078,12.908638,77.633978,police,2025-12-11 20:45:56,+917555910278,0.69,12.909_77.634|police
CALL00813,INC0118,12.915769,77.674113,medical,2025-12-12 20:58:30,+918956453457,0.82,12.916_77.674|medical
CALL00814,INC0168,13.043865,77.527128,fire,2025-12-12 22:51:32,+917083664842,0.84,13.044_77.527|fire
CALL00815,INC0058,13.090648,77.651115,fire,2025-12-13 03:27:50,+919357881288,0.55,13.091_77.651|fire
CALL00816,INC0081,12.966045,77.571004,fire,2025-12-12 04:25:36,+917152306747,0.97,12.966_77.571|fire
CALL00817,INC0152,12.917665,77.584661,medical,2025-12-13 04:05:00,+916065373534,0.84,12.918_77.585|medical
CALL00818,INC0018,12.979843,77.514904,fire,2025-12-10 17:05:20,+919342900655,0.77,12.98_77.515|fire
CALL00819,INC0123,12.967606,77.526946,police,2025-12-11 10:37:03,+919595823495,0.53,12.968_77.527|police
CALL00820,INC0028,13.014692,77.60039,medical,2025-12-11 04:57:20,+917092904680,0.7,13.015_77.6|medical
CALL00821,INC0161,12.988238,77.684794,fire,2025-12-11 19:48:17,+918587791398,0.77,12.988_77.685|fire
CALL00822,INC0006,12.981817,77.622513,police,2025-12-12 23:42:18,+918455620867,0.55,12.982_77.623|police
CALL00823,INC0161,12.988252,77.684944,fire,2025-12-11 17:08:55,+916781740445,0.82,12.988_77.685|fire
CALL00824,INC0032,12.940903,77.528601,medical,2025-12-10 16:55:36,+919414234917,0.52,12.941_77.529|medical
CALL00825,INC0047,13.090682,77.697786,fire,2025-12-12 03:18:45,+916150922612,0.89,13.091_77.698|fire
CALL00826,INC0047,13.091119,77.697473,fire,2025-12-13 02:46:06,+917003085288,0.86,13.091_77.697|fire
CALL00827,INC0121,12.991153,77.681181,fire,2025-12-12 21:20:09,+916691555944,0.71,12.991_77.681|fire
CALL00828,INC0160,13.030024,77.58703,police,2025-12-11 07:00:00,+917821935604,0.82,13.03_77.587|police
CALL00829,INC0193,13.089551,77.695371,medical,2025-12-10 19:03:12,+919640718869,0.98,13.09_77.695|medical
CALL00830,INC0173,13.015266,77.604377,fire,2025-12-10 22:59:10,+918565378954,0.55,13.015_77.604|fire
CALL00831,INC0037,12.951612,77.681804,fire,2025-12-11 23:00:39,+917780946511,0.71,12.952_77.682|fire
CALL00832,INC0019,13.012895,77.630495,police,2025-12-13 00:42:40,+919864791354,0.52,13.013_77.63|police
CALL00833,INC0153,13.003844,77.61322,fire,2025-12-11 22:24:38,+918206344115,0.78,13.004_77.613|fire
CALL00834,INC0032,12.940632,77.529092,medical,2025-12-11 12:43:36,+918283454849,0.93,12.941_77.529|medical
CALL00835,INC0035,12.986352,77.687148,fire,2025-12-11 08:49:05,+918624446983,0.95,12.986_77.687|fire
CALL00836,INC0027,13.009092,77.618114,police,2025-12-10 14:16:12,+918445067545,0.67,13.009_77.618|police
CALL00837,INC0198,13.017185,77.576008,police,2025-12-13 05:31:03,+917873126392,0.55,13.017_77.576|police
CALL00838,INC0072,12.950202,77.567809,medical,2025-12-10 16:36:46,+919727102967,0.55,12.95_77.568|medical
CALL00839,INC0064,13.099375,77.511337,fire,2025-12-12 21:03:38,+919197982464,0.99,13.099_77.511|fire
CALL00840,INC0047,13.090274,77.698139,fire,2025-12-11 19:28:00,+918797741539,0.78,13.09_77.698|fire
CALL00841,INC0134,13.029209,77.587732,police,2025-12-11 12:58:04,+919441786167,0.53,13.029_77.588|police
CALL00842,INC0113,12.92303,77.656356,medical,2025-12-13 01:01:16,+916787181428,0.65,12.923_77.656|medical
CALL00843,INC0122,13.04534,77.542307,fire,2025-12-11 01:33:45,+918280773383,0.53,13.045_77.542|fire
CALL00844,INC0128,13.017772,77.509886,police,2025-12-11 06:02:16,+916298818131,0.53,13.018_77.51|police
CALL00845,INC0065,13.050985,77.648696,police,2025-12-13 00:04:45,+916463309932,0.55,13.051_77.649|police
CALL00846,INC0040,13.021205,77.589693,fire,2025-12-13 02:16:12,+916734357783,0.58,13.021_77.59|fire
CALL00847,INC0189,13.036317,77.592757,fire,2025-12-11 03:31:41,+917247056004,0.96,13.036_77.593|fire
CALL00848,INC0071,12.985676,77.60877,fire,2025-12-11 13:54:56,+919694618199,0.99,12.986_77.609|fire
CALL00849,INC0100,12.930985,77.522508,medical,2025-12-11 16:18:33,+918826256300,0.75,12.931_77.523|medical
CALL00850,INC0053,13.048131,77.599246,fire,2025-12-10 19:20:00,+917775712550,0.63,13.048_77.599|fire
CALL00851,INC0063,13.080791,77.591372,police,2025-12-12 01:50:27,+916964167647,0.7,13.081_77.591|police
CALL00852,INC0129,12.961744,77.659845,fire,2025-12-11 15:00:12,+917940321163,0.86,12.962_77.66|fire
CALL00853,INC0085,13.022525,77.697951,medical,2025-12-11 06:02:09,+919065631193,0.92,13.023_77.698|medical
CALL00854,INC0045,13.045213,77.680882,medical,2025-12-12 11:42:52,+916282319830,0.83,13.045_77.681|medical
CALL00855,INC0186,13.026302,77.568524,medical,2025-12-12 13:40:30,+917455935407,0.71,13.026_77.569|medical
CALL00856,INC0196,12.910251,77.619134,fire,2025-12-11 03:15:36,+918817500533,0.74,12.91_77.619|fire
CALL00857,INC0050,12.96638,77.656021,fire,2025-12-11 16:22:32,+918754720808,0.67,12.966_77.656|fire
CALL00858,INC0114,12.990449,77.663311,medical,2025-12-11 21:53:42,+917152502201,0.52,12.99_77.663|medical
CALL00859,INC0106,12.931078,77.594015,medical,2025-12-12 23:13:55,+918373398417,0.71,12.931_77.594|medical
CALL00860,INC0042,13.034208,77.563214,police,2025-12-11 16:15:00,+918404611707,0.85,13.034_77.563|police
CALL00861,INC0170,12.982698,77.60872,fire,2025-12-11 21:18:36,+916512640021,0.55,12.983_77.609|fire
CALL00862,INC0174,13.052137,77.600983,medical,2025-12-12 22:00:58,+918903240851,0.55,13.052_77.601|medical
CALL00863,INC0060,13.027598,77.630214,police,2025-12-11 17:33:40,+918214454773,0.57,13.028_77.63|police
CALL00864,INC0005,13.053346,77.695995,fire,2025-12-12 07:45:36,+917428691835,0.78,13.053_77.696|fire
CALL00865,INC0184,13.020257,77.604398,fire,2025-12-11 02:15:40,+918517656249,0.68,13.02_77.604|fire
CALL00866,INC0073,13.083602,77.603609,fire,2025-12-10 17:08:28,+919407183925,0.54,13.084_77.604|fire
CALL00867,INC0051,13.092646,77.681269,fire,2025-12-10 09:12:15,+919804413751,0.92,13.093_77.681|fire
CALL00868,INC0186,13.025653,77.569051,medical,2025-12-10 17:09:44,+918945447582,0.98,13.026_77.569|medical
CALL00869,INC0139,12.911762,77.619174,police,2025-12-11 04:45:34,+916398432610,0.97,12.912_77.619|police
CALL00870,INC0109,13.088465,77.509595,medical,2025-12-13 02:13:00,+918419687488,0.73,13.088_77.51|medical
CALL00871,INC0032,12.941434,77.528847,medical,2025-12-12 01:07:50,+917105544099,0.89,12.941_77.529|medical
CALL00872,INC0043,13.060466,77.635306,police,2025-12-12 23:27:44,+919522287498,0.71,13.06_77.635|police
CALL00873,INC0199,12.936821,77.586682,fire,2025-12-12 22:33:54,+917058306490,0.93,12.937_77.587|fire
CALL00874,INC0053,13.048187,77.598671,medical,2025-12-12 10:59:00,+919694028149,0.91,13.048_77.599|medical
CALL00875,INC0085,13.022685,77.697249,medical,2025-12-11 14:52:05,+916667984080,0.54,13.023_77.697|medical
CALL00876,INC0016,12.934993,77.645938,police,2025-12-11 08:05:24,+917202218697,0.92,12.935_77.646|police
CALL00877,INC0158,13.016486,77.636969,medical,2025-12-11 15:40:10,+917354558311,0.55,13.016_77.637|medical
CALL00878,INC0019,13.012305,77.631084,police,2025-12-10 21:24:50,+917949822154,0.98,13.012_77.631|police
CALL00879,INC0055,12.936669,77.570472,police,2025-12-11 06:13:09,+918904242775,0.52,12.937_77.57|police
CALL00880,INC0055,12.936862,77.570552,police,2025-12-12 12:18:40,+916602323130,0.54,12.937_77.571|police
CALL00881,INC0161,12.988081,77.685151,fire,2025-12-11 18:30:21,+919101793972,0.62,12.988_77.685|fire
CALL00882,INC0090,12.944028,77.509004,fire,2025-12-11 10:27:36,+918954261671,0.82,12.944_77.509|fire
CALL00883,INC0096,13.037699,77.528138,fire,2025-12-11 13:40:43,+919475537645,0.83,13.038_77.528|fire
CALL00884,INC0022,13.005997,77.562522,medical,2025-12-12 09:36:08,+917323669449,0.76,13.006_77.563|medical
CALL00885,INC0038,13.046371,77.564065,medical,2025-12-12 07:12:00,+916740314326,0.78,13.046_77.564|medical
CALL00886,INC0184,13.019842,77.604512,fire,2025-12-11 07:22:50,+917091772787,1.0,13.02_77.605|fire
CALL00887,INC0092,12.901392,77.678974,fire,2025-12-12 04:06:13,+919323940148,0.96,12.901_77.679|fire
CALL00888,INC0139,12.911825,77.619603,police,2025-12-11 18:32:00,+919927387828,0.57,12.912_77.62|police
CALL00889,INC0011,13.082123,77.619226,police,2025-12-10 20:06:01,+919558242766,0.66,13.082_77.619|police
CALL00890,INC0022,13.006318,77.562522,medical,2025-12-13 06:42:20,+917977008508,0.82,13.006_77.563|medical
CALL00891,INC0136,12.919851,77.650475,police,2025-12-10 10:58:12,+919374742433,0.87,12.92_77.65|police
CALL00892,INC0156,12.945159,77.570097,fire,2025-12-12 23:11:00,+919735244727,0.8,12.945_77.57|fire
CALL00893,INC0150,13.054099,77.664676,police,2025-12-12 00:40:52,+917817570803,0.76,13.054_77.665|police
CALL00894,INC0028,13.014261,77.600184,medical,2025-12-13 03:17:54,+918400996308,0.77,13.014_77.6|medical
CALL00895,INC0073,13.083366,77.603767,fire,2025-12-13 03:07:30,+916355742922,0.63,13.083_77.604|fire
CALL00896,INC0173,13.015849,77.60435,fire,2025-12-11 03:54:40,+916261362346,0.69,13.016_77.604|fire
CALL00897,INC0112,12.982311,77.69235,police,2025-12-12 04:36:03,+916267531470,0.51,12.982_77.692|police
CALL00898,INC0059,13.035774,77.621754,fire,2025-12-13 06:50:32,+916875207053,0.84,13.036_77.622|fire
CALL00899,INC0052,12.951882,77.522266,fire,2025-12-12 08:56:44,+918714311320,0.79,12.952_77.522|fire
CALL00900,INC0184,13.020373,77.604374,fire,2025-12-10 19:00:00,+917019722155,0.93,13.02_77.604|fire
CALL00901,INC0176,13.035737,77.60744,fire,2025-12-10 15:15:29,+917567310128,0.51,13.036_77.607|fire
CALL00902,INC0113,12.923589,77.656148,medical,2025-12-12 14:52:18,+918077790386,0.7,12.924_77.656|medical
CALL00903,INC0180,13.009075,77.523588,medical,2025-12-11 19:37:06,+919362767656,0.6,13.009_77.524|medical
CALL00904,INC0008,13.053673,77.505214,fire,2025-12-12 15:44:48,+919924454554,0.89,13.054_77.505|fire
CALL00905,INC0164,13.068146,77.631761,fire,2025-12-11 09:38:30,+917730355967,0.6,13.068_77.632|fire
CALL00906,INC0073,13.083405,77.603992,fire,2025-12-10 14:17:30,+916077252575,0.85,13.083_77.604|fire
CALL00907,INC0148,12.954078,77.560249,police,2025-12-12 09:22:52,+917575055084,0.97,12.954_77.56|police
CALL00908,INC0042,13.034051,77.563558,police,2025-12-12 18:46:04,+917953619613,0.62,13.034_77.564|police
CALL00909,INC0081,12.965718,77.571254,medical,2025-12-13 03:25:03,+919909688354,0.57,12.966_77.571|medical
CALL00910,INC0012,12.940099,77.524402,police,2025-12-11 00:41:00,+919869042776,0.94,12.94_77.524|police
CALL00911,INC0051,13.092862,77.6808,fire,2025-12-12 14:24:25,+917332170744,0.75,13.093_77.681|fire
CALL00912,INC0006,12.982371,77.622739,police,2025-12-12 01:48:00,+918937891254,0.58,12.982_77.623|police
CALL00913,INC0006,12.981994,77.622404,police,2025-12-11 00:29:05,+916237010704,0.96,12.982_77.622|police
CALL00914,INC0116,13.026041,77.616302,fire,2025-12-11 18:16:30,+916003317226,0.85,13.026_77.616|fire
CALL00915,INC0170,12.982224,77.608279,fire,2025-12-11 19:19:45,+917994871055,0.72,12.982_77.608|fire
CALL00916,INC0035,12.986465,77.687446,fire,2025-12-10 10:32:40,+918309412451,0.66,12.986_77.687|fire
CALL00917,INC0145,13.073183,77.681532,fire,2025-12-11 18:23:15,+918437729169,0.67,13.073_77.682|fire
CALL00918,INC0044,13.011452,77.502147,medical,2025-12-13 04:35:42,+918343124378,0.66,13.011_77.502|medical
CALL00919,INC0074,13.009012,77.592216,medical,2025-12-11 06:12:33,+918990690759,0.65,13.009_77.592|medical
CALL00920,INC0150,13.053718,77.664588,police,2025-12-12 01:24:00,+917065554400,0.73,13.054_77.665|police
CALL00921,INC0064,13.098911,77.510939,fire,2025-12-12 17:49:06,+916120320099,0.75,13.099_77.511|fire
CALL00922,INC0162,13.073738,77.609619,fire,2025-12-11 21:23:32,+917490796859,0.88,13.074_77.61|fire
CALL00923,INC0037,12.951534,77.681315,fire,2025-12-11 09:07:34,+917096236932,0.7,12.952_77.681|fire
CALL00924,INC0075,12.922373,77.551245,fire,2025-12-12 03:22:36,+919171624003,0.81,12.922_77.551|fire
CALL00925,INC0082,13.069387,77.530986,fire,2025-12-13 10:00:00,+916611807009,0.86,13.069_77.531|fire
CALL00926,INC0089,12.926822,77.630382,medical,2025-12-12 12:43:50,+917345849875,0.87,12.927_77.63|medical
CALL00927,INC0138,12.959154,77.692003,medical,2025-12-13 01:55:12,+916569547669,0.64,12.959_77.692|medical
CALL00928,INC0183,13.008031,77.566501,medical,2025-12-13 06:53:20,+918179380010,0.68,13.008_77.567|medical
CALL00929,INC0163,13.004449,77.690987,medical,2025-12-11 23:59:55,+917199165450,0.59,13.004_77.691|medical
CALL00930,INC0176,13.036037,77.6073,fire,2025-12-11 13:27:00,+919457481582,0.54,13.036_77.607|fire
CALL00931,INC0176,13.035946,77.606875,fire,2025-12-11 14:15:27,+916710551383,0.62,13.036_77.607|fire
CALL00932,INC0119,13.037752,77.676725,police,2025-12-13 03:34:12,+918314360690,0.97,13.038_77.677|police
CALL00933,INC0173,13.015761,77.604501,fire,2025-12-12 06:54:33,+918002837147,0.96,13.016_77.605|fire
CALL00934,INC0083,12.952747,77.632003,medical,2025-12-13 05:31:52,+918438683620,0.84,12.953_77.632|medical
CALL00935,INC0141,12.987716,77.557775,police,2025-12-11 22:26:20,+917382710354,0.74,12.988_77.558|police
CALL00936,INC0156,12.945282,77.569422,fire,2025-12-13 09:19:12,+916505548161,0.73,12.945_77.569|fire
CALL00937,INC0045,13.04546,77.680705,medical,2025-12-12 11:47:43,+919469450861,0.52,13.045_77.681|medical
CALL00938,INC0122,13.045131,77.542244,fire,2025-12-13 06:05:22,+918245215777,0.92,13.045_77.542|fire
CALL00939,INC0040,13.021092,77.590246,police,2025-12-13 12:41:06,+919310670674,0.96,13.021_77.59|police
CALL00940,INC0022,13.006534,77.562524,medical,2025-12-13 11:59:00,+917631511059,0.64,13.007_77.563|medical
CALL00941,INC0071,12.985503,77.608687,fire,2025-12-13 06:34:30,+916776043712,0.94,12.986_77.609|fire
CALL00942,INC0066,13.017053,77.610593,police,2025-12-11 01:00:30,+918257913687,0.99,13.017_77.611|police
CALL00943,INC0030,13.017977,77.600961,police,2025-12-12 11:04:45,+916171403576,0.71,13.018_77.601|police
CALL00944,INC0183,13.007961,77.566635,medical,2025-12-11 19:08:16,+917080447691,0.69,13.008_77.567|medical
CALL00945,INC0178,13.049969,77.533322,medical,2025-12-12 05:24:45,+918927739719,0.82,13.05_77.533|medical
CALL00946,INC0082,13.068827,77.530571,fire,2025-12-11 06:04:24,+917388474006,0.73,13.069_77.531|fire
CALL00947,INC0142,12.946902,77.531595,medical,2025-12-10 15:06:09,+918520898854,0.61,12.947_77.532|medical
CALL00948,INC0120,13.064553,77.562898,fire,2025-12-11 21:55:12,+917594908673,0.81,13.065_77.563|fire
CALL00949,INC0125,13.030634,77.566953,police,2025-12-11 22:29:14,+918249599111,0.69,13.031_77.567|police
CALL00950,INC0037,12.951563,77.681749,fire,2025-12-13 00:39:10,+916915971115,0.93,12.952_77.682|fire
CALL00951,INC0130,12.928471,77.684463,medical,2025-12-10 22:00:03,+917404023067,0.82,12.928_77.684|medical
CALL00952,INC0181,12.962562,77.534807,fire,2025-12-12 22:40:24,+916713332308,0.85,12.963_77.535|fire
CALL00953,INC0022,13.005911,77.562657,medical,2025-12-12 02:53:06,+917728520725,0.93,13.006_77.563|medical
CALL00954,INC0126,12.950421,77.623435,fire,2025-12-13 10:27:54,+918481152616,0.82,12.95_77.623|fire
CALL00955,INC0109,13.088,77.509892,medical,2025-12-10 19:56:15,+917050905986,0.82,13.088_77.51|medical
CALL00956,INC0146,13.059912,77.542714,medical,2025-12-11 07:38:04,+917584005160,0.71,13.06_77.543|medical
CALL00957,INC0101,12.940978,77.573015,medical,2025-12-13 04:35:06,+919317691647,0.8,12.941_77.573|medical
CALL00958,INC0028,13.014189,77.600902,medical,2025-12-13 10:30:40,+919750288738,0.57,13.014_77.601|medical
CALL00959,INC0117,13.01833,77.628976,medical,2025-12-12 08:12:59,+918024378453,0.55,13.018_77.629|medical
CALL00960,INC0073,13.083578,77.603319,fire,2025-12-13 02:24:00,+918706785782,0.76,13.084_77.603|fire
CALL00961,INC0098,13.087584,77.518716,fire,2025-12-11 21:38:21,+919950650395,0.78,13.088_77.519|fire
CALL00962,INC0114,12.990087,77.664047,medical,2025-12-12 12:54:36,+916929265725,0.61,12.99_77.664|medical
CALL00963,INC0085,13.022864,77.697279,medical,2025-12-12 14:02:06,+916582876050,0.61,13.023_77.697|medical
CALL00964,INC0023,13.099884,77.558525,fire,2025-12-10 22:27:36,+917938246223,0.65,13.1_77.559|fire
CALL00965,INC0179,12.984244,77.536068,fire,2025-12-12 00:12:30,+917640246611,0.97,12.984_77.536|fire
CALL00966,INC0075,12.922129,77.551431,fire,2025-12-13 06:02:06,+917578509434,0.57,12.922_77.551|fire
CALL00967,INC0176,13.03627,77.607165,fire,2025-12-10 12:50:06,+917781488573,0.77,13.036_77.607|fire
CALL00968,INC0055,12.936569,77.570363,medical,2025-12-13 13:42:32,+918308080723,0.71,12.937_77.57|medical
CALL00969,INC0104,13.023991,77.56097,fire,2025-12-10 22:32:06,+919228124906,0.77,13.024_77.561|fire
CALL00970,INC0144,13.035566,77.694166,fire,2025-12-12 03:55:10,+917908139967,0.67,13.036_77.694|fire
